Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Incoming,1995,Lebanon,Buddhist,10000,0.1,Middle East-North Africa,1,422
Incoming,1995,Lebanon,Christian,30000,4.7,Middle East-North Africa,1,422
Incoming,1995,Lebanon,Hindu,10000,0.1,Middle East-North Africa,1,422
Incoming,1995,Lebanon,Jew,10000,0.1,Middle East-North Africa,1,422
Incoming,1995,Lebanon,Muslim,580000,94.9,Middle East-North Africa,1,422
Incoming,1995,Lebanon,Other,10000,0,Middle East-North Africa,1,422
Incoming,1995,Lebanon,Unaffiliated,10000,0.1,Middle East-North Africa,1,422
Incoming,1995,Lesotho,All,10000,100,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Buddhist,10000,0.7,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Christian,10000,57.7,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Hindu,10000,2.5,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Jew,10000,0.1,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Muslim,10000,22.9,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Other,10000,8.4,Sub-Saharan Africa,1,426
Incoming,1995,Lesotho,Unaffiliated,10000,7.7,Sub-Saharan Africa,1,426
Incoming,1995,Latvia,All,540000,100,Europe,1,428
Incoming,1995,Latvia,Buddhist,10000,0.4,Europe,1,428
Incoming,1995,Latvia,Christian,360000,66.8,Europe,1,428
Incoming,1995,Latvia,Hindu,10000,0.1,Europe,1,428
Incoming,1995,Latvia,Jew,10000,1.2,Europe,1,428
Incoming,1995,Latvia,Muslim,20000,3,Europe,1,428
Incoming,1995,Latvia,Other,10000,0.7,Europe,1,428
Incoming,1995,Latvia,Unaffiliated,150000,27.7,Europe,1,428
Incoming,1995,Liberia,All,210000,100,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Buddhist,10000,0,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Christian,70000,35.1,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Hindu,10000,0.2,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Jew,10000,0.1,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Muslim,120000,57.7,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Other,10000,4.1,Sub-Saharan Africa,1,430
Incoming,1995,Liberia,Unaffiliated,10000,2.8,Sub-Saharan Africa,1,430
Incoming,1995,Libya,All,510000,100,Middle East-North Africa,1,434
Incoming,1995,Libya,Buddhist,10000,0.1,Middle East-North Africa,1,434
Incoming,1995,Libya,Christian,100000,19.9,Middle East-North Africa,1,434
Incoming,1995,Libya,Hindu,10000,0.2,Middle East-North Africa,1,434
Incoming,1995,Libya,Jew,10000,0.2,Middle East-North Africa,1,434
Incoming,1995,Libya,Muslim,400000,77.9,Middle East-North Africa,1,434
Incoming,1995,Libya,Other,10000,0.1,Middle East-North Africa,1,434
Incoming,1995,Libya,Unaffiliated,10000,1.6,Middle East-North Africa,1,434
Incoming,1995,Liechtenstein,All,10000,100,Europe,1,438
Incoming,1995,Liechtenstein,Buddhist,10000,0.4,Europe,1,438
Incoming,1995,Liechtenstein,Christian,10000,64.2,Europe,1,438
Incoming,1995,Liechtenstein,Hindu,10000,0.2,Europe,1,438
Incoming,1995,Liechtenstein,Jew,10000,0.9,Europe,1,438
Incoming,1995,Liechtenstein,Muslim,10000,11.1,Europe,1,438
Incoming,1995,Liechtenstein,Other,10000,0.4,Europe,1,438
Incoming,1995,Liechtenstein,Unaffiliated,10000,22.7,Europe,1,438
Incoming,1995,Lithuania,All,270000,100,Europe,1,440
Incoming,1995,Lithuania,Buddhist,10000,0.5,Europe,1,440
Incoming,1995,Lithuania,Christian,210000,77.8,Europe,1,440
Incoming,1995,Lithuania,Hindu,10000,0.1,Europe,1,440
Incoming,1995,Lithuania,Jew,10000,0.8,Europe,1,440
Incoming,1995,Lithuania,Muslim,10000,2.5,Europe,1,440
Incoming,1995,Lithuania,Other,10000,1.1,Europe,1,440
Incoming,1995,Lithuania,Unaffiliated,50000,17.2,Europe,1,440
Incoming,1995,Luxembourg,All,130000,100,Europe,1,442
Incoming,1995,Luxembourg,Buddhist,10000,0.6,Europe,1,442
Incoming,1995,Luxembourg,Christian,90000,69.8,Europe,1,442
Incoming,1995,Luxembourg,Hindu,10000,0.2,Europe,1,442
Incoming,1995,Luxembourg,Jew,10000,0.3,Europe,1,442
Incoming,1995,Luxembourg,Muslim,10000,3.3,Europe,1,442
Incoming,1995,Luxembourg,Other,10000,0.4,Europe,1,442
Incoming,1995,Luxembourg,Unaffiliated,30000,25.4,Europe,1,442
Incoming,1995,Macao,All,220000,100,Asia-Pacific,1,446
Incoming,1995,Macao,Buddhist,50000,21.9,Asia-Pacific,1,446
Incoming,1995,Macao,Christian,20000,10.9,Asia-Pacific,1,446
Incoming,1995,Macao,Hindu,10000,0,Asia-Pacific,1,446
Incoming,1995,Macao,Jew,10000,0,Asia-Pacific,1,446
Incoming,1995,Macao,Muslim,10000,0.4,Asia-Pacific,1,446
Incoming,1995,Macao,Other,10000,1.6,Asia-Pacific,1,446
Incoming,1995,Macao,Unaffiliated,150000,65.2,Asia-Pacific,1,446
Incoming,1995,Madagascar,All,20000,100,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Buddhist,10000,1.7,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Christian,10000,48.4,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Hindu,10000,2.5,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Jew,10000,0.3,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Muslim,10000,30.1,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Other,10000,3,Sub-Saharan Africa,1,450
Incoming,1995,Madagascar,Unaffiliated,10000,14,Sub-Saharan Africa,1,450
Incoming,1995,Malawi,All,240000,100,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Buddhist,10000,0,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Christian,210000,86.8,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Hindu,10000,0.6,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Jew,10000,0,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Muslim,20000,8.1,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Other,10000,2.3,Sub-Saharan Africa,1,454
Incoming,1995,Malawi,Unaffiliated,10000,2.2,Sub-Saharan Africa,1,454
Incoming,1995,Malaysia,All,940000,100,Asia-Pacific,1,458
Incoming,1995,Malaysia,Buddhist,80000,8.7,Asia-Pacific,1,458
Incoming,1995,Malaysia,Christian,100000,10.2,Asia-Pacific,1,458
Incoming,1995,Malaysia,Hindu,50000,5.2,Asia-Pacific,1,458
Incoming,1995,Malaysia,Jew,10000,0,Asia-Pacific,1,458
Incoming,1995,Malaysia,Muslim,660000,70.4,Asia-Pacific,1,458
Incoming,1995,Malaysia,Other,30000,3.6,Asia-Pacific,1,458
Incoming,1995,Malaysia,Unaffiliated,20000,1.9,Asia-Pacific,1,458
Incoming,1995,Maldives,All,20000,100,Asia-Pacific,1,462
Incoming,1995,Maldives,Buddhist,10000,6.9,Asia-Pacific,1,462
Incoming,1995,Maldives,Christian,10000,10.2,Asia-Pacific,1,462
Incoming,1995,Maldives,Hindu,10000,21,Asia-Pacific,1,462
Incoming,1995,Maldives,Jew,10000,0,Asia-Pacific,1,462
Incoming,1995,Maldives,Muslim,10000,59.1,Asia-Pacific,1,462
Incoming,1995,Maldives,Other,10000,1.9,Asia-Pacific,1,462
Incoming,1995,Maldives,Unaffiliated,10000,0.8,Asia-Pacific,1,462
Incoming,1995,Mali,All,180000,100,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Buddhist,10000,0,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Christian,10000,3.7,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Hindu,10000,0,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Jew,10000,0,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Muslim,170000,95.4,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Other,10000,0.6,Sub-Saharan Africa,1,466
Incoming,1995,Mali,Unaffiliated,10000,0.2,Sub-Saharan Africa,1,466
Incoming,1995,Malta,All,20000,100,Europe,1,470
Incoming,1995,Malta,Buddhist,10000,1.3,Europe,1,470
Incoming,1995,Malta,Christian,10000,58,Europe,1,470
Incoming,1995,Malta,Hindu,10000,1.3,Europe,1,470
Incoming,1995,Malta,Jew,10000,1,Europe,1,470
Incoming,1995,Malta,Muslim,10000,9.6,Europe,1,470
Incoming,1995,Malta,Other,10000,1.4,Europe,1,470
Incoming,1995,Malta,Unaffiliated,10000,27.4,Europe,1,470
Incoming,1995,Martinique,All,50000,100,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Buddhist,10000,1.2,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Christian,30000,65.8,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Hindu,10000,0.1,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Jew,10000,1.4,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Muslim,10000,2.4,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Other,10000,3,Latin America-Caribbean,1,474
Incoming,1995,Martinique,Unaffiliated,10000,26.1,Latin America-Caribbean,1,474
Incoming,1995,Mauritania,All,90000,100,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Buddhist,10000,0,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Christian,10000,11.5,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Hindu,10000,0,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Jew,10000,0,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Muslim,80000,86.2,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Other,10000,1.9,Sub-Saharan Africa,1,478
Incoming,1995,Mauritania,Unaffiliated,10000,0.3,Sub-Saharan Africa,1,478
Incoming,1995,Mauritius,All,10000,100,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Buddhist,10000,9.3,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Christian,10000,22.5,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Hindu,10000,17.4,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Jew,10000,0.1,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Muslim,10000,7.7,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Other,10000,11.7,Sub-Saharan Africa,1,480
Incoming,1995,Mauritius,Unaffiliated,10000,31.3,Sub-Saharan Africa,1,480
Incoming,1995,Mexico,All,460000,100,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Buddhist,10000,0.9,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Christian,390000,86.1,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Hindu,10000,0.1,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Jew,10000,1.2,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Muslim,10000,0.1,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Other,10000,0.2,Latin America-Caribbean,1,484
Incoming,1995,Mexico,Unaffiliated,50000,11.5,Latin America-Caribbean,1,484
Incoming,1995,Monaco,All,20000,100,Europe,1,492
Incoming,1995,Monaco,Buddhist,10000,0.2,Europe,1,492
Incoming,1995,Monaco,Christian,10000,70.2,Europe,1,492
Incoming,1995,Monaco,Hindu,10000,0.2,Europe,1,492
Incoming,1995,Monaco,Jew,10000,0.4,Europe,1,492
Incoming,1995,Monaco,Muslim,10000,1.6,Europe,1,492
Incoming,1995,Monaco,Other,10000,0.3,Europe,1,492
Incoming,1995,Monaco,Unaffiliated,10000,27.1,Europe,1,492
Incoming,1995,Mongolia,All,10000,100,Asia-Pacific,1,496
Incoming,1995,Mongolia,Buddhist,10000,27.8,Asia-Pacific,1,496
Incoming,1995,Mongolia,Christian,10000,43.3,Asia-Pacific,1,496
Incoming,1995,Mongolia,Hindu,10000,0.5,Asia-Pacific,1,496
Incoming,1995,Mongolia,Jew,10000,0.1,Asia-Pacific,1,496
Incoming,1995,Mongolia,Muslim,10000,6.2,Asia-Pacific,1,496
Incoming,1995,Mongolia,Other,10000,1.2,Asia-Pacific,1,496
Incoming,1995,Mongolia,Unaffiliated,10000,20.9,Asia-Pacific,1,496
Incoming,1995,Moldova,All,370000,100,Europe,1,498
Incoming,1995,Moldova,Buddhist,10000,0.1,Europe,1,498
Incoming,1995,Moldova,Christian,330000,90.4,Europe,1,498
Incoming,1995,Moldova,Hindu,10000,0,Europe,1,498
Incoming,1995,Moldova,Jew,10000,0.3,Europe,1,498
Incoming,1995,Moldova,Muslim,10000,3.3,Europe,1,498
Incoming,1995,Moldova,Other,10000,0.1,Europe,1,498
Incoming,1995,Moldova,Unaffiliated,20000,5.8,Europe,1,498
Incoming,1995,Montenegro,All,10000,0,Europe,1,499
Incoming,1995,Montenegro,Buddhist,10000,0,Europe,1,499
Incoming,1995,Montenegro,Christian,10000,0,Europe,1,499
Incoming,1995,Montenegro,Hindu,10000,0,Europe,1,499
Incoming,1995,Montenegro,Jew,10000,0,Europe,1,499
Incoming,1995,Montenegro,Muslim,10000,0,Europe,1,499
Incoming,1995,Montenegro,Other,10000,0,Europe,1,499
Incoming,1995,Montenegro,Unaffiliated,10000,0,Europe,1,499
Incoming,1995,Montserrat,All,10000,100,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Buddhist,10000,2.2,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Christian,10000,75.5,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Hindu,10000,0.4,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Jew,10000,0.6,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Muslim,10000,1,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Other,10000,7.4,Latin America-Caribbean,1,500
Incoming,1995,Montserrat,Unaffiliated,10000,12.9,Latin America-Caribbean,1,500
Incoming,1995,Morocco,All,50000,100,Middle East-North Africa,1,504
Incoming,1995,Morocco,Buddhist,10000,0,Middle East-North Africa,1,504
Incoming,1995,Morocco,Christian,20000,45.6,Middle East-North Africa,1,504
Incoming,1995,Morocco,Hindu,10000,0.1,Middle East-North Africa,1,504
Incoming,1995,Morocco,Jew,10000,0.6,Middle East-North Africa,1,504
Incoming,1995,Morocco,Muslim,20000,48.6,Middle East-North Africa,1,504
Incoming,1995,Morocco,Other,10000,0,Middle East-North Africa,1,504
Incoming,1995,Morocco,Unaffiliated,10000,5,Middle East-North Africa,1,504
Incoming,1995,Mozambique,All,170000,100,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Buddhist,10000,0.2,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Christian,100000,61.1,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Hindu,10000,2.5,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Jew,10000,0.2,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Muslim,30000,16.6,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Other,10000,7.6,Sub-Saharan Africa,1,508
Incoming,1995,Mozambique,Unaffiliated,20000,11.8,Sub-Saharan Africa,1,508
Incoming,1995,Oman,All,540000,100,Middle East-North Africa,1,512
Incoming,1995,Oman,Buddhist,10000,0.2,Middle East-North Africa,1,512
Incoming,1995,Oman,Christian,80000,14.7,Middle East-North Africa,1,512
Incoming,1995,Oman,Hindu,90000,16.4,Middle East-North Africa,1,512
Incoming,1995,Oman,Jew,10000,0,Middle East-North Africa,1,512
Incoming,1995,Oman,Muslim,370000,67.8,Middle East-North Africa,1,512
Incoming,1995,Oman,Other,10000,0.6,Middle East-North Africa,1,512
Incoming,1995,Oman,Unaffiliated,10000,0.3,Middle East-North Africa,1,512
Incoming,1995,Namibia,All,120000,100,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Buddhist,10000,1,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Christian,80000,70.6,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Hindu,10000,0.5,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Jew,10000,0.3,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Muslim,10000,11.6,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Other,10000,4.8,Sub-Saharan Africa,1,516
Incoming,1995,Namibia,Unaffiliated,10000,11.2,Sub-Saharan Africa,1,516
Incoming,1995,Nauru,All,10000,100,Asia-Pacific,1,520
Incoming,1995,Nauru,Buddhist,10000,4.4,Asia-Pacific,1,520
Incoming,1995,Nauru,Christian,10000,73.9,Asia-Pacific,1,520
Incoming,1995,Nauru,Hindu,10000,1.8,Asia-Pacific,1,520
Incoming,1995,Nauru,Jew,10000,0.3,Asia-Pacific,1,520
Incoming,1995,Nauru,Muslim,10000,1.4,Asia-Pacific,1,520
Incoming,1995,Nauru,Other,10000,0.5,Asia-Pacific,1,520
Incoming,1995,Nauru,Unaffiliated,10000,17.8,Asia-Pacific,1,520
Incoming,1995,Nepal,All,690000,100,Asia-Pacific,1,524
Incoming,1995,Nepal,Buddhist,60000,8.6,Asia-Pacific,1,524
Incoming,1995,Nepal,Christian,10000,0.9,Asia-Pacific,1,524
Incoming,1995,Nepal,Hindu,530000,76.4,Asia-Pacific,1,524
Incoming,1995,Nepal,Jew,10000,0,Asia-Pacific,1,524
Incoming,1995,Nepal,Muslim,70000,10.5,Asia-Pacific,1,524
Incoming,1995,Nepal,Other,20000,3.6,Asia-Pacific,1,524
Incoming,1995,Nepal,Unaffiliated,10000,0.1,Asia-Pacific,1,524
Incoming,1995,Netherlands,All,1350000,100,Europe,1,528
Incoming,1995,Netherlands,Buddhist,20000,1.7,Europe,1,528
Incoming,1995,Netherlands,Christian,450000,33.5,Europe,1,528
Incoming,1995,Netherlands,Hindu,50000,3.4,Europe,1,528
Incoming,1995,Netherlands,Jew,10000,0.5,Europe,1,528
Incoming,1995,Netherlands,Muslim,340000,25.6,Europe,1,528
Incoming,1995,Netherlands,Other,40000,2.6,Europe,1,528
Incoming,1995,Netherlands,Unaffiliated,440000,32.6,Europe,1,528
Incoming,1995,Curacao,All,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Buddhist,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Christian,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Hindu,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Jew,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Muslim,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Other,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Curacao,Unaffiliated,10000,0,Latin America-Caribbean,1,531
Incoming,1995,Aruba,All,20000,100,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Buddhist,10000,1.3,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Christian,20000,80.1,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Hindu,10000,0.5,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Jew,10000,0.7,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Muslim,10000,0.5,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Other,10000,3.3,Latin America-Caribbean,1,533
Incoming,1995,Aruba,Unaffiliated,10000,13.4,Latin America-Caribbean,1,533
Incoming,1995,Sint Maarten,All,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Buddhist,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Christian,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Hindu,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Jew,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Muslim,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Other,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Sint Maarten,Unaffiliated,10000,0,Latin America-Caribbean,1,534
Incoming,1995,Caribbean Netherlands,All,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Buddhist,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Christian,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Hindu,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Jew,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Muslim,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Other,10000,0,Latin America-Caribbean,1,535
Incoming,1995,Caribbean Netherlands,Unaffiliated,10000,0,Latin America-Caribbean,1,535
Incoming,1995,New Caledonia,All,40000,100,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Buddhist,10000,3.2,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Christian,30000,70.5,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Hindu,10000,1.3,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Jew,10000,1.2,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Muslim,10000,5.1,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Other,10000,0.5,Asia-Pacific,1,540
Incoming,1995,New Caledonia,Unaffiliated,10000,18.1,Asia-Pacific,1,540
Incoming,1995,Vanuatu,All,10000,100,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Buddhist,10000,1.7,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Christian,10000,75.9,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Hindu,10000,1.9,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Jew,10000,0.6,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Muslim,10000,1.8,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Other,10000,0.6,Asia-Pacific,1,548
Incoming,1995,Vanuatu,Unaffiliated,10000,17.5,Asia-Pacific,1,548
Incoming,1995,New Zealand,All,590000,100,Asia-Pacific,1,554
Incoming,1995,New Zealand,Buddhist,30000,5,Asia-Pacific,1,554
Incoming,1995,New Zealand,Christian,280000,47.9,Asia-Pacific,1,554
Incoming,1995,New Zealand,Hindu,20000,2.7,Asia-Pacific,1,554
Incoming,1995,New Zealand,Jew,10000,0.7,Asia-Pacific,1,554
Incoming,1995,New Zealand,Muslim,30000,5.2,Asia-Pacific,1,554
Incoming,1995,New Zealand,Other,10000,0.8,Asia-Pacific,1,554
Incoming,1995,New Zealand,Unaffiliated,220000,37.6,Asia-Pacific,1,554
Incoming,1995,Nicaragua,All,30000,100,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Buddhist,10000,1,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Christian,20000,77.9,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Hindu,10000,0.3,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Jew,10000,1.6,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Muslim,10000,0.6,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Other,10000,3.8,Latin America-Caribbean,1,558
Incoming,1995,Nicaragua,Unaffiliated,10000,14.7,Latin America-Caribbean,1,558
Incoming,1995,Niger,All,150000,100,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Buddhist,10000,0,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Christian,40000,26.9,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Hindu,10000,0,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Jew,10000,0,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Muslim,100000,69.4,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Other,10000,3.4,Sub-Saharan Africa,1,562
Incoming,1995,Niger,Unaffiliated,10000,0.3,Sub-Saharan Africa,1,562
Incoming,1995,Nigeria,All,460000,100,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Buddhist,10000,0,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Christian,140000,30.2,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Hindu,10000,0.1,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Jew,10000,0,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Muslim,290000,62.4,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Other,30000,6.9,Sub-Saharan Africa,1,566
Incoming,1995,Nigeria,Unaffiliated,10000,0.4,Sub-Saharan Africa,1,566
Incoming,1995,Niue,All,10000,100,Asia-Pacific,1,570
Incoming,1995,Niue,Buddhist,10000,1.9,Asia-Pacific,1,570
Incoming,1995,Niue,Christian,10000,80,Asia-Pacific,1,570
Incoming,1995,Niue,Hindu,10000,2.1,Asia-Pacific,1,570
Incoming,1995,Niue,Jew,10000,0.2,Asia-Pacific,1,570
